dataname;model;n_neighs;points;1-NN;T;C;dimensions;status;restricted;artificial_connected;time
coil20;kpca;5;1440;0.05833;0.9943;0.998;5;None;932;None;3.838274
coil20;kpca;6;1440;0.05833;0.9936;0.9976;5;None;932;None;3.916904
coil20;kpca;7;1440;0.05833;0.993;0.9973;5;None;932;None;4.052908
coil20;kpca;8;1440;0.05833;0.9924;0.997;5;None;932;None;3.777547
coil20;kpca;9;1440;0.05833;0.9915;0.9967;5;None;932;None;3.675279
coil20;kpca;10;1440;0.05833;0.9912;0.9965;5;None;932;None;3.889025
coil20;kpca;11;1440;0.05833;0.9905;0.9963;5;None;932;None;4.086202
coil20;kpca;12;1440;0.05833;0.9898;0.996;5;None;932;None;3.808808
coil20;kpca;13;1440;0.05833;0.9892;0.9959;5;None;932;None;3.978337
coil20;kpca;14;1440;0.05833;0.9886;0.9957;5;None;932;None;4.177966
coil20;kpca;15;1440;0.05833;0.9879;0.9955;5;None;932;None;3.396408
coil20;le;5;1440;0.10347;0.9856;0.9239;5;None;110;None;2.485324
coil20;le;6;1440;0.13056;0.9741;0.9133;5;None;99;None;2.815249
coil20;le;7;1440;0.11181;0.979;0.9148;5;None;90;None;2.630397
coil20;le;8;1440;0.10486;0.9828;0.9063;5;None;83;None;2.593563
coil20;le;9;1440;0.11944;0.9768;0.8891;5;None;77;None;2.537355
coil20;le;10;1440;0.11806;0.9716;0.8883;5;None;73;None;2.700066
coil20;le;11;1440;0.26458;0.8955;0.9861;5;None;69;None;2.675004
coil20;le;12;1440;0.21806;0.8869;0.986;5;None;66;None;2.743816
coil20;le;13;1440;0.21458;0.9026;0.9861;5;None;63;None;2.558344
coil20;le;14;1440;0.17431;0.954;0.9891;5;None;60;None;2.491049
coil20;le;15;1440;0.15486;0.9642;0.9906;5;None;58;None;2.496625
coil20;lle;5;1440;0.10417;0.9769;0.9911;5;None;391;None;5.996099
coil20;lle;6;1440;0.09583;0.9651;0.9914;5;None;392;None;3.825126
coil20;lle;7;1440;0.09722;0.9799;0.9904;5;None;393;None;3.789469
coil20;lle;8;1440;0.09931;0.9704;0.9873;5;None;395;None;5.043505
coil20;lle;9;1440;0.09028;0.9736;0.9851;5;None;396;None;5.134809
coil20;lle;10;1440;0.08056;0.9697;0.9842;5;None;395;None;7.910191
coil20;lle;11;1440;0.09028;0.9672;0.9832;5;None;394;None;6.772263
coil20;lle;12;1440;0.08819;0.9734;0.978;5;None;393;None;6.534561
coil20;lle;13;1440;0.10278;0.9714;0.978;5;None;391;None;5.997284
coil20;lle;14;1440;0.07431;0.966;0.9765;5;None;389;None;6.144665
coil20;lle;15;1440;0.12361;0.9585;0.9794;5;None;387;None;6.679398
coil20;hlle;5;1440;0.15486;0.9176;0.9844;4;None;3;None;12.546472
coil20;hlle;6;1440;0.05764;0.9669;0.9118;4;None;3;None;15.826331
coil20;hlle;7;1440;0.1375;0.9613;0.9875;4;None;3;None;12.194549
coil20;hlle;8;1440;0.09028;0.9778;0.9002;4;None;3;None;14.643763
coil20;hlle;9;1440;0.17083;0.9627;0.9906;4;None;3;None;12.408496
coil20;hlle;10;1440;0.26736;0.8975;0.978;4;None;3;None;9.554617
coil20;hlle;11;1440;0.20972;0.904;0.9809;4;None;3;None;13.776037
coil20;hlle;12;1440;0.20278;0.9172;0.9785;4;None;3;None;10.948162
coil20;hlle;13;1440;0.13681;0.9616;0.8328;4;None;1;None;16.21356
coil20;hlle;14;1440;0.43472;0.8484;0.9709;4;None;3;None;21.158702
coil20;hlle;15;1440;0.23056;0.9063;0.9756;4;None;3;None;13.332119
coil20;ltsa;5;1440;0.15486;0.9154;0.9838;4;None;3;None;10.349864
coil20;ltsa;6;1440;0.06736;0.9739;0.9143;4;None;1;None;18.049299
coil20;ltsa;7;1440;0.1375;0.9589;0.9877;4;None;3;None;8.315505
coil20;ltsa;8;1440;0.09931;0.9685;0.8951;4;None;3;None;14.238881
coil20;ltsa;9;1440;0.17083;0.9618;0.9908;4;None;3;None;10.794019
coil20;ltsa;10;1440;0.26736;0.8994;0.9777;4;None;3;None;9.982201
coil20;ltsa;11;1440;0.20972;0.9031;0.9809;4;None;3;None;9.698644
coil20;ltsa;12;1440;0.20278;0.9177;0.9785;4;None;3;None;9.707101
coil20;ltsa;13;1440;0.20278;0.91;0.98;4;None;3;None;12.733224
coil20;ltsa;14;1440;0.43472;0.8486;0.971;4;None;3;None;12.429656
coil20;ltsa;15;1440;0.23056;0.9063;0.9757;4;None;3;None;17.294494
coil20;isomap;5;1440;0.06597;0.9891;0.998;5;None;8;True;7.262563
coil20;isomap;6;1440;0.08889;0.9832;0.9976;5;None;8;True;6.566067
coil20;isomap;7;1440;0.08333;0.9869;0.9975;5;None;8;True;7.002756
coil20;isomap;8;1440;0.05833;0.9909;0.9976;5;None;8;True;6.333613
coil20;isomap;9;1440;0.08542;0.9832;0.9969;5;None;8;True;8.340356
coil20;isomap;10;1440;0.08056;0.9763;0.9964;5;None;8;True;6.447986
coil20;isomap;11;1440;0.08819;0.9825;0.9963;5;None;7;True;5.825007
coil20;isomap;12;1440;0.09028;0.9819;0.9954;5;None;8;True;5.249434
coil20;isomap;13;1440;0.09583;0.9826;0.9954;5;None;8;True;5.37696
coil20;isomap;14;1440;0.10278;0.978;0.9948;5;None;9;True;6.193404
coil20;isomap;15;1440;0.09097;0.9801;0.9952;5;None;7;True;21.360807
coil20;isomap.eng;5;1440;0.09028;0.9703;0.9964;5;None;10;None;96.080461
coil20;isomap.eng;6;1440;0.09653;0.97;0.9958;5;None;10;None;78.518823
coil20;isomap.eng;7;1440;0.1;0.9724;0.9961;5;None;9;None;82.944612
coil20;isomap.eng;8;1440;0.07361;0.9772;0.9961;5;None;9;None;106.203101
coil20;isomap.eng;9;1440;0.09375;0.9755;0.9955;5;None;9;None;116.48984
coil20;isomap.eng;10;1440;0.0875;0.9759;0.9954;5;None;9;None;117.484313
coil20;isomap.eng;11;1440;0.09375;0.9812;0.9953;5;None;9;None;121.702136
coil20;isomap.eng;12;1440;0.09861;0.9816;0.9951;5;None;10;None;77.388025
coil20;isomap.eng;13;1440;0.10139;0.9826;0.9948;5;None;9;None;46.211599
coil20;isomap.eng;14;1440;0.10764;0.9763;0.9947;5;None;9;None;40.56223
coil20;isomap.eng;15;1440;0.09583;0.9803;0.9952;5;None;7;None;38.109969
coil20;mvu;5;1440;0.15903;0.9493;0.9957;5;Inaccurate/Unbounded;4;True;285.035524
coil20;mvu;6;1440;0.13472;0.9537;0.9959;5;Inaccurate/Unbounded;None;True;260.655231
coil20;mvu;7;1440;0.16181;0.9508;0.996;5;Inaccurate/Unbounded;6;True;244.594896
coil20;mvu;8;1440;0.14097;0.9575;0.9958;5;Solved;7;True;282.859014
coil20;mvu;9;1440;0.10903;0.9553;0.9953;5;Solved;8;True;342.713657
coil20;mvu;10;1440;0.09375;0.9681;0.9961;5;Inaccurate/Unbounded;9;True;421.450714
coil20;mvu;11;1440;0.11389;0.9662;0.9955;5;Solved;10;True;489.663687
coil20;mvu;12;1440;0.11389;0.9644;0.9956;5;Inaccurate/Unbounded;14;True;462.630546
coil20;mvu;13;1440;0.09931;0.9623;0.9954;5;Inaccurate/Unbounded;17;True;432.000537
coil20;mvu;14;1440;0.09583;0.9608;0.9954;5;Inaccurate/Unbounded;23;True;450.165957
coil20;mvu;15;1440;0.05694;0.9786;0.9973;5;Solved;21;True;556.077785
coil20;tsne;5;1440;0.93333;0.505;0.494;2;None;None;None;13.603081
coil20;tsne;6;1440;0.93333;0.506;0.495;2;None;None;None;13.338588
coil20;tsne;7;1440;0.93333;0.506;0.494;2;None;None;None;19.987697
coil20;tsne;8;1440;0.93333;0.506;0.492;2;None;None;None;29.807716
coil20;tsne;9;1440;0.93333;0.507;0.492;2;None;None;None;22.499413
coil20;tsne;10;1440;0.93333;0.507;0.492;2;None;None;None;39.727329
coil20;tsne;11;1440;0.93333;0.506;0.493;2;None;None;None;37.495184
coil20;tsne;12;1440;0.93333;0.506;0.494;2;None;None;None;21.446675
coil20;tsne;13;1440;0.93333;0.506;0.493;2;None;None;None;21.204387
coil20;tsne;14;1440;0.93333;0.505;0.494;2;None;None;None;22.6764
coil20;tsne;15;1440;0.93333;0.506;0.494;2;None;None;None;21.920833
coil20;mvu.based;5;1440;0.09653;0.982;0.998;11;Solved;None;None;95.327738
coil20;mvu.based;6;1440;0.09931;0.99;0.998;12;Solved;None;None;82.62393
coil20;mvu.based;7;1440;0.06111;0.991;0.998;15;Solved;None;None;87.997352
coil20;mvu.based;8;1440;0.07917;0.987;0.998;14;Solved;None;None;105.164586
coil20;mvu.based;9;1440;0.12431;0.96;0.996;13;Solved;None;None;133.597288
coil20;mvu.based;10;1440;0.09861;0.97;0.997;16;Solved;None;None;153.582917
coil20;mvu.based;11;1440;0.13889;0.959;0.995;14;Solved;None;None;220.089361
coil20;mvu.based;12;1440;0.13819;0.966;0.995;13;Solved;None;None;248.987847
coil20;mvu.based;13;1440;0.14722;0.966;0.995;13;Solved;None;None;286.118035
coil20;mvu.based;14;1440;0.09306;0.967;0.996;12;Solved;None;None;351.134621
coil20;mvu.based;15;1440;0.04375;0.981;0.998;14;Solved;None;None;406.852155
coil20;mvu.eng;5;1440;0.17569;0.931;0.994;3;Inaccurate/Unbounded;None;None;190.363668
coil20;mvu.eng;6;1440;0.15069;0.955;0.994;3;Inaccurate/Unbounded;None;None;203.409696
coil20;mvu.eng;7;1440;0.18125;0.957;0.995;3;Solved;None;None;257.995817
coil20;mvu.eng;8;1440;0.20139;0.93;0.994;3;Inaccurate/Unbounded;None;None;271.292685
coil20;mvu.eng;9;1440;0.18958;0.947;0.994;3;Solved;None;None;313.476942
coil20;mvu.eng;10;1440;0.15833;0.953;0.995;4;Inaccurate/Unbounded;None;None;302.309035
coil20;mvu.eng;11;1440;0.19306;0.942;0.993;3;Inaccurate/Unbounded;None;None;325.002767
coil20;mvu.eng;12;1440;0.14861;0.956;0.995;4;Inaccurate/Unbounded;None;None;322.098447
coil20;mvu.eng;13;1440;0.14028;0.96;0.995;4;Solved;None;None;408.025419
coil20;mvu.eng;14;1440;0.09653;0.962;0.995;5;Solved;None;None;389.318656
coil20;mvu.eng;15;1440;0.05;0.979;0.997;5;Inaccurate/Unbounded;None;None;435.650979
coil20;ltsa.skl;5;1440;0.12639;0.932;0.902;2;None;None;None;3.831562
coil20;ltsa.skl;6;1440;0.11875;0.935;0.903;2;None;None;None;4.36879
coil20;ltsa.skl;7;1440;0.17083;0.932;0.898;2;None;None;None;5.081641
coil20;ltsa.skl;8;1440;0.14792;0.938;0.876;2;None;None;None;5.510117
coil20;ltsa.skl;9;1440;0.14722;0.93;0.879;2;None;None;None;5.981659
coil20;ltsa.skl;10;1440;0.17917;0.951;0.85;2;None;None;None;3.915963
coil20;ltsa.skl;11;1440;0.18681;0.923;0.833;2;None;None;None;2.2874
coil20;ltsa.skl;12;1440;0.19167;0.909;0.814;2;None;None;None;2.342453
coil20;ltsa.skl;13;1440;0.17222;0.946;0.826;2;None;None;None;2.672282
coil20;ltsa.skl;14;1440;0.21042;0.924;0.81;2;None;None;None;6.483541
coil20;ltsa.skl;15;1440;0.22083;0.927;0.808;2;None;None;None;3.146175
coil20;le.skl;5;1440;0.23056;0.891;0.984;2;None;None;None;0.970282
coil20;le.skl;6;1440;0.17014;0.902;0.99;2;None;None;None;1.22338
coil20;le.skl;7;1440;0.19236;0.904;0.878;2;None;None;None;2.205281
coil20;le.skl;8;1440;0.2;0.923;0.988;2;None;None;None;1.976921
coil20;le.skl;9;1440;0.13194;0.953;0.893;2;None;None;None;2.221875
coil20;le.skl;10;1440;0.19653;0.931;0.989;2;None;None;None;2.054252
coil20;le.skl;11;1440;0.14931;0.934;0.847;2;None;None;None;2.280666
coil20;le.skl;12;1440;0.26597;0.914;0.986;2;None;None;None;2.054379
coil20;le.skl;13;1440;0.18819;0.962;0.836;2;None;None;None;2.556746
coil20;le.skl;14;1440;0.26319;0.9;0.985;2;None;None;None;2.100347
coil20;le.skl;15;1440;0.23403;0.929;0.983;2;None;None;None;2.551189
coil20;lle.skl;5;1440;0.15833;0.915;0.986;2;None;None;None;1.236458
coil20;lle.skl;6;1440;0.13056;0.936;0.982;2;None;None;None;1.377824
coil20;lle.skl;7;1440;0.11667;0.95;0.985;2;None;None;None;1.50609
coil20;lle.skl;8;1440;0.10764;0.946;0.974;2;None;None;None;2.999221
coil20;lle.skl;9;1440;0.11319;0.95;0.978;2;None;None;None;3.132613
coil20;lle.skl;10;1440;0.17569;0.917;0.976;2;None;None;None;3.258623
coil20;lle.skl;11;1440;0.13403;0.933;0.974;2;None;None;None;3.983388
coil20;lle.skl;12;1440;0.12708;0.934;0.972;2;None;None;None;3.821622
coil20;lle.skl;13;1440;0.24167;0.911;0.971;2;None;None;None;3.638828
coil20;lle.skl;14;1440;0.24653;0.904;0.966;2;None;None;None;3.938472
coil20;lle.skl;15;1440;0.1375;0.94;0.977;2;None;None;None;4.778982
coil20;hlle.skl;6;1440;0.12639;0.909;0.901;2;None;None;None;2.182507
coil20;hlle.skl;7;1440;0.15069;0.923;0.897;2;None;None;None;2.185386
coil20;hlle.skl;8;1440;0.14861;0.928;0.88;2;None;None;None;4.404495
coil20;hlle.skl;9;1440;0.16944;0.935;0.865;2;None;None;None;6.084431
coil20;hlle.skl;10;1440;0.19514;0.946;0.858;2;None;None;None;6.275354
coil20;hlle.skl;11;1440;0.17083;0.944;0.835;2;None;None;None;6.765813
coil20;hlle.skl;12;1440;0.1625;0.937;0.827;2;None;None;None;6.617378
coil20;hlle.skl;13;1440;0.18403;0.939;0.833;2;None;None;None;7.292512
coil20;hlle.skl;14;1440;0.18889;0.925;0.808;2;None;None;None;7.389085
coil20;hlle.skl;15;1440;0.3;0.877;0.774;2;None;None;None;9.066328
coil20;pca;5;1440;0.03889;0.9948;0.9981;5;None;772;None;1.668256
coil20;pca;6;1440;0.03889;0.994;0.9979;5;None;772;None;1.58134
coil20;pca;7;1440;0.03889;0.9935;0.9976;5;None;772;None;1.734946
coil20;pca;8;1440;0.03889;0.9929;0.9973;5;None;772;None;1.894163
coil20;pca;9;1440;0.03889;0.9924;0.997;5;None;772;None;1.81029
coil20;pca;10;1440;0.03889;0.992;0.9968;5;None;772;None;1.823115
coil20;pca;11;1440;0.03889;0.9914;0.9966;5;None;772;None;1.849808
coil20;pca;12;1440;0.03889;0.9908;0.9965;5;None;772;None;1.885261
coil20;pca;13;1440;0.03889;0.9903;0.9963;5;None;772;None;1.791561
coil20;pca;14;1440;0.03889;0.9898;0.9962;5;None;772;None;1.752691
coil20;pca;15;1440;0.03889;0.9892;0.996;5;None;772;None;1.946027
orl;kpca;5;400;0.04;0.9937;0.9948;8;None;375;None;0.386677
orl;kpca;6;400;0.04;0.9922;0.994;8;None;375;None;0.366639
orl;kpca;7;400;0.04;0.9907;0.9931;8;None;375;None;0.395378
orl;kpca;8;400;0.04;0.9899;0.9925;8;None;375;None;0.39857
orl;kpca;9;400;0.04;0.9892;0.9917;8;None;375;None;0.417104
orl;kpca;10;400;0.04;0.9882;0.991;8;None;375;None;0.391811
orl;kpca;11;400;0.04;0.9872;0.9903;8;None;375;None;0.395258
orl;kpca;12;400;0.04;0.9864;0.9895;8;None;375;None;0.335542
orl;kpca;13;400;0.04;0.986;0.9889;8;None;375;None;0.499426
orl;kpca;14;400;0.04;0.9856;0.9885;8;None;375;None;0.474604
orl;kpca;15;400;0.04;0.9849;0.9878;8;None;375;None;0.371188
orl;le;5;400;0.1325;0.982;0.9916;8;None;32;None;0.273802
orl;le;6;400;0.145;0.9788;0.9901;8;None;25;None;0.296606
orl;le;7;400;0.215;0.9746;0.9863;8;None;22;None;0.278092
orl;le;8;400;0.2025;0.97;0.9837;8;None;19;None;0.299099
orl;le;9;400;0.235;0.9668;0.9798;8;None;17;None;0.278101
orl;le;10;400;0.235;0.9673;0.9775;8;None;15;None;0.276268
orl;le;11;400;0.2525;0.9648;0.9777;8;None;14;None;0.253331
orl;le;12;400;0.29;0.9633;0.9756;8;None;13;None;0.267378
orl;le;13;400;0.2625;0.9624;0.9752;8;None;12;None;0.266062
orl;le;14;400;0.2575;0.9611;0.9748;8;None;11;None;0.273277
orl;le;15;400;0.2675;0.9609;0.9734;8;None;11;None;0.270309
orl;lle;5;400;0.1875;0.9526;0.9728;8;None;79;None;0.472844
orl;lle;6;400;0.165;0.9586;0.973;8;None;76;None;0.818157
orl;lle;7;400;0.155;0.9473;0.9685;8;None;74;None;0.445244
orl;lle;8;400;0.1675;0.9491;0.9627;8;None;73;None;0.455341
orl;lle;9;400;0.1675;0.9447;0.9497;8;None;72;None;0.519034
orl;lle;10;400;0.12;0.9519;0.9534;8;None;71;None;0.402496
orl;lle;11;400;0.1225;0.9531;0.949;8;None;70;None;0.481595
orl;lle;12;400;0.11;0.9532;0.9484;8;None;70;None;0.416875
orl;lle;13;400;0.1;0.9507;0.9471;8;None;69;None;0.758052
orl;lle;14;400;0.09;0.95;0.9448;8;None;69;None;1.130059
orl;lle;15;400;0.1025;0.9447;0.9415;8;None;69;None;0.977221
orl;hlle;5;400;0.2575;0.9073;0.9486;8;None;123;None;4.406495
orl;hlle;6;400;0.37;0.8589;0.91;4;None;3;None;1.200296
orl;hlle;7;400;0.3225;0.8855;0.9309;4;None;3;None;1.553211
orl;hlle;8;400;0.4225;0.8652;0.9259;4;None;3;None;1.214643
orl;hlle;9;400;0.695;0.7205;0.8722;4;None;3;None;1.136145
orl;hlle;10;400;0.3;0.8999;0.9257;4;None;2;None;2.254716
orl;hlle;11;400;0.35;0.8557;0.8976;4;None;2;None;2.302673
orl;hlle;12;400;0.3;0.8654;0.912;4;None;2;None;1.984056
orl;hlle;13;400;0.35;0.8573;0.8993;4;None;2;None;2.24787
orl;hlle;14;400;0.3175;0.8789;0.9021;4;None;2;None;2.427035
orl;hlle;15;400;0.2875;0.8734;0.8994;4;None;2;None;1.997249
orl;ltsa;5;400;0.2575;0.9073;0.9486;8;None;123;None;5.95309
orl;ltsa;6;400;0.37;0.8589;0.91;4;None;3;None;2.037182
orl;ltsa;7;400;0.3225;0.8855;0.9309;4;None;3;None;1.465626
orl;ltsa;8;400;0.4225;0.8652;0.9259;4;None;3;None;1.457892
orl;ltsa;9;400;0.695;0.7205;0.8722;4;None;3;None;1.433978
orl;ltsa;10;400;0.3;0.8999;0.9257;4;None;2;None;1.601492
orl;ltsa;11;400;0.35;0.8557;0.8976;4;None;2;None;1.895823
orl;ltsa;12;400;0.3;0.8654;0.912;4;None;2;None;1.660238
orl;ltsa;13;400;0.35;0.8573;0.8993;4;None;2;None;2.651017
orl;ltsa;14;400;0.3175;0.8789;0.9021;4;None;2;None;2.671137
orl;ltsa;15;400;0.2875;0.8734;0.8994;4;None;2;None;3.095897
orl;isomap;5;400;0.1125;0.9869;0.9968;8;None;None;True;1.198456
orl;isomap;6;400;0.1275;0.9853;0.9959;8;None;7;True;1.443385
orl;isomap;7;400;0.155;0.9805;0.9939;8;None;7;True;1.174066
orl;isomap;8;400;0.165;0.9774;0.9923;8;None;7;True;3.649829
orl;isomap;9;400;0.1225;0.9774;0.9919;8;None;7;True;1.971594
orl;isomap;10;400;0.1425;0.9761;0.9916;8;None;7;None;7.595119
orl;isomap;11;400;0.1375;0.9727;0.9903;8;None;7;None;5.624444
orl;isomap;12;400;0.1425;0.9737;0.9899;8;None;7;None;1.095093
orl;isomap;13;400;0.155;0.9739;0.9895;8;None;7;None;1.135534
orl;isomap;14;400;0.155;0.9736;0.9889;8;None;7;None;0.836495
orl;isomap;15;400;0.1375;0.9729;0.9883;8;None;7;None;0.760105
orl;isomap.eng;5;400;0.1175;0.9846;0.9966;8;None;None;None;2.216484
orl;isomap.eng;6;400;0.1175;0.9829;0.9955;8;None;7;None;2.645558
orl;isomap.eng;7;400;0.1475;0.9813;0.9941;8;None;7;None;3.261514
orl;isomap.eng;8;400;0.1475;0.9795;0.9926;8;None;7;None;4.211731
orl;isomap.eng;9;400;0.1375;0.9783;0.9921;8;None;7;None;6.303069
orl;isomap.eng;10;400;0.1425;0.9761;0.9916;8;None;7;None;7.495118
orl;isomap.eng;11;400;0.1375;0.9727;0.9903;8;None;7;None;4.876118
orl;isomap.eng;12;400;0.1425;0.9737;0.9899;8;None;7;None;4.712179
orl;isomap.eng;13;400;0.155;0.9739;0.9895;8;None;7;None;5.764432
orl;isomap.eng;14;400;0.155;0.9736;0.9889;8;None;7;None;5.403186
orl;isomap.eng;15;400;0.1375;0.9729;0.9883;8;None;7;None;6.881493
orl;mvu;5;400;0.24;0.9675;0.9971;8;Solved;12;True;111.96138
orl;mvu;6;400;0.2175;0.9754;0.9968;8;Solved;13;True;11.033487
orl;mvu;7;400;0.235;0.9742;0.9956;8;Solved;14;True;12.383306
orl;mvu;8;400;0.2375;0.972;0.995;8;Solved;17;True;13.103295
orl;mvu;9;400;0.1975;0.9688;0.9932;8;Solved;16;True;19.987359
orl;mvu;10;400;0.165;0.9728;0.9942;8;Solved;17;None;15.83357
orl;mvu;11;400;0.1475;0.9747;0.9941;8;Solved;20;None;15.95006
orl;mvu;12;400;0.12;0.9736;0.9929;8;Solved;22;None;15.974418
orl;mvu;13;400;0.1325;0.9737;0.9928;8;Solved;22;None;22.233506
orl;mvu;14;400;0.115;0.9716;0.9924;8;Solved;23;None;21.396425
orl;mvu;15;400;0.1075;0.973;0.9922;8;Solved;25;None;19.861071
orl;tsne;5;400;0.98;0.493;0.494;2;None;None;None;1.645745
orl;tsne;6;400;0.98;0.496;0.497;2;None;None;None;1.668799
orl;tsne;7;400;0.98;0.497;0.497;2;None;None;None;2.216574
orl;tsne;8;400;0.98;0.497;0.5;2;None;None;None;4.327493
orl;tsne;9;400;0.98;0.498;0.504;2;None;None;None;3.542538
orl;tsne;10;400;0.98;0.497;0.507;2;None;None;None;5.570258
orl;tsne;11;400;0.98;0.497;0.509;2;None;None;None;4.431695
orl;tsne;12;400;0.98;0.499;0.51;2;None;None;None;3.784177
orl;tsne;13;400;0.98;0.504;0.51;2;None;None;None;5.44508
orl;tsne;14;400;0.98;0.507;0.513;2;None;None;None;6.99609
orl;tsne;15;400;0.98;0.508;0.514;2;None;None;None;3.606431
orl;mvu.based;5;400;0.2575;0.965;0.997;8;Solved;None;None;31.892675
orl;mvu.based;6;400;0.21;0.973;0.996;11;Solved;None;None;33.333971
orl;mvu.based;7;400;0.225;0.974;0.995;13;Solved;None;None;34.103418
orl;mvu.based;8;400;0.245;0.974;0.995;13;Solved;None;None;33.826028
orl;mvu.based;9;400;0.185;0.973;0.995;17;Solved;None;None;34.092697
orl;mvu.based;10;400;0.145;0.977;0.996;11;Solved;None;False;17.344591
orl;mvu.based;11;400;0.12;0.978;0.996;12;Solved;None;False;18.124624
orl;mvu.based;12;400;0.115;0.98;0.996;14;Solved;None;False;20.320764
orl;mvu.based;13;400;0.1025;0.98;0.997;16;Solved;None;False;21.538954
orl;mvu.based;14;400;0.08;0.981;0.997;17;Solved;None;False;21.520335
orl;mvu.based;15;400;0.0625;0.981;0.997;18;Solved;None;False;24.246229
orl;mvu.eng;5;400;0.265;0.958;0.995;4;Solved;None;None;17.561194
orl;mvu.eng;6;400;0.215;0.972;0.996;6;Solved;None;None;22.627733
orl;mvu.eng;7;400;0.21;0.975;0.995;7;Solved;None;None;16.82142
orl;mvu.eng;8;400;0.215;0.974;0.995;8;Solved;None;None;18.202777
orl;mvu.eng;9;400;0.2;0.973;0.995;10;Solved;None;None;18.209822
orl;mvu.eng;10;400;0.145;0.977;0.996;11;Solved;None;None;18.487026
orl;mvu.eng;11;400;0.12;0.978;0.996;12;Solved;None;None;19.555441
orl;mvu.eng;12;400;0.115;0.98;0.996;14;Solved;None;None;20.470158
orl;mvu.eng;13;400;0.1025;0.98;0.997;16;Solved;None;None;24.589136
orl;mvu.eng;14;400;0.08;0.981;0.997;17;Solved;None;None;23.773994
orl;mvu.eng;15;400;0.0625;0.981;0.997;18;Solved;None;None;23.143007
orl;le.skl;5;400;0.3325;0.897;0.973;2;None;None;None;0.385815
orl;le.skl;6;400;0.5175;0.845;0.959;2;None;None;None;0.450302
orl;le.skl;7;400;0.5875;0.732;0.923;2;None;None;None;0.445917
orl;le.skl;8;400;0.5675;0.848;0.943;2;None;None;None;0.412759
orl;le.skl;9;400;0.65;0.814;0.933;2;None;None;None;0.421335
orl;le.skl;10;400;0.6725;0.818;0.924;2;None;None;None;0.460626
orl;le.skl;11;400;0.3925;0.907;0.955;2;None;None;None;0.384786
orl;le.skl;12;400;0.395;0.917;0.951;2;None;None;None;0.443507
orl;le.skl;13;400;0.4375;0.914;0.946;2;None;None;None;0.372773
orl;le.skl;14;400;0.455;0.915;0.948;2;None;None;None;0.467205
orl;le.skl;15;400;0.465;0.908;0.945;2;None;None;None;0.351037
orl;lle.skl;5;400;0.245;0.913;0.96;2;None;None;None;0.24488
orl;lle.skl;6;400;0.3025;0.89;0.915;2;None;None;None;0.286089
orl;lle.skl;7;400;0.4925;0.888;0.839;2;None;None;None;0.409616
orl;lle.skl;8;400;0.575;0.826;0.935;2;None;None;None;0.354614
orl;lle.skl;9;400;0.6025;0.779;0.923;2;None;None;None;0.287566
orl;lle.skl;10;400;0.4025;0.89;0.942;2;None;None;None;0.43042
orl;lle.skl;11;400;0.3725;0.881;0.935;2;None;None;None;0.344923
orl;lle.skl;12;400;0.39;0.879;0.928;2;None;None;None;0.338006
orl;lle.skl;13;400;0.3625;0.898;0.936;2;None;None;None;0.546639
orl;lle.skl;14;400;0.38;0.9;0.936;2;None;None;None;0.674285
orl;lle.skl;15;400;0.3875;0.899;0.932;2;None;None;None;0.694311
orl;hlle.skl;6;400;0.3575;0.843;0.741;2;None;None;None;0.206032
orl;hlle.skl;7;400;0.4025;0.832;0.716;2;None;None;None;0.228497
orl;hlle.skl;8;400;0.5325;0.806;0.688;2;None;None;None;0.214961
orl;hlle.skl;9;400;0.6275;0.762;0.656;2;None;None;None;0.236703
orl;hlle.skl;10;400;0.7125;0.708;0.844;2;None;None;None;0.249465
orl;hlle.skl;11;400;0.7375;0.702;0.84;2;None;None;None;0.283761
orl;hlle.skl;12;400;0.49;0.816;0.89;2;None;None;None;0.432152
orl;hlle.skl;13;400;0.535;0.812;0.874;2;None;None;None;1.32789
orl;hlle.skl;14;400;0.5025;0.785;0.872;2;None;None;None;1.382205
orl;hlle.skl;15;400;0.4325;0.836;0.882;2;None;None;None;1.51631
orl;ltsa.skl;5;400;0.26;0.877;0.776;2;None;None;None;0.234252
orl;ltsa.skl;6;400;0.3125;0.884;0.76;2;None;None;None;0.210094
orl;ltsa.skl;7;400;0.3675;0.815;0.728;2;None;None;None;0.242154
orl;ltsa.skl;8;400;0.515;0.732;0.687;2;None;None;None;0.223091
orl;ltsa.skl;9;400;0.5225;0.778;0.689;2;None;None;None;0.264448
orl;ltsa.skl;10;400;0.7125;0.708;0.844;2;None;None;None;0.246922
orl;ltsa.skl;11;400;0.7375;0.702;0.84;2;None;None;None;0.300523
orl;ltsa.skl;12;400;0.49;0.816;0.89;2;None;None;None;0.286051
orl;ltsa.skl;13;400;0.535;0.812;0.874;2;None;None;None;0.416831
orl;ltsa.skl;14;400;0.5025;0.785;0.872;2;None;None;None;0.445613
orl;ltsa.skl;15;400;0.4325;0.836;0.882;2;None;None;None;0.537174
orl;pca;5;400;0.0475;0.9942;0.9952;8;None;356;None;0.182065
orl;pca;6;400;0.0475;0.993;0.9945;8;None;356;None;0.21266
orl;pca;7;400;0.0475;0.9915;0.9938;8;None;356;None;0.199998
orl;pca;8;400;0.0475;0.9907;0.9932;8;None;356;None;0.197033
orl;pca;9;400;0.0475;0.9898;0.9926;8;None;356;None;0.202992
